PitchID,PitcherID,BatterID,AtBatID,PitchType,X_Location_m,Y_Location_m,Velocity_mph,SpinRate_rpm,Outcome,LaunchAngle_deg,ExitVelocity_mph
109,1,46,38,Curveball,0.06158837736225567,0.7550335945532555,74.02755651070805,2379.1946997072455,Ball,,
110,1,3,39,Fastball,-0.06392472107119777,0.8360979343776063,93.63594105725007,2634.6851226657136,Strike,,
111,1,12,39,Slider,-0.16622936317937897,0.6379467750806733,81.71828382741137,2472.546225548213,Strike,,
112,1,73,39,Fastball,0.07493685442009085,0.8603202310712861,93.8919891504625,1896.4366685336547,Strike,,
113,1,68,39,Fastball,-0.4536493927626725,0.6921086001866533,88.31730624332042,2168.1361889063364,Ball,,
114,1,29,39,Fastball,0.11849065561867045,0.8422995358137931,91.01009481793352,2258.6441255229583,In-play out,10.642123627101046,72.92467088391895
115,1,74,39,Fastball,0.0038956362853280486,0.41306364976561527,92.21272306025435,2528.130647618184,Strike,,
116,1,10,40,Slider,0.16656832216392847,0.5298191179209658,86.48030538204445,2340.743028040403,Foul,,
117,1,67,40,Cutter,-0.10598204446672764,0.6852580339280733,86.99589048795487,2295.9700217660843,Strike,,
118,1,25,41,Fastball,-0.4091876365877,0.6853133671757509,90.58207035492762,2455.6664624433597,Strike,,
119,1,75,42,Slider,0.28731629170250933,0.9641224202308145,85.62985987533946,2323.8806860845493,Foul,,
120,1,61,42,Slider,-0.11369823014018643,0.8727219750298032,82.69553354136309,1926.9610812105589,Ball,,
121,1,76,42,Fastball,-0.01589176125163896,0.7141184876072665,88.53649813953548,2384.1778015419463,Ball,,
122,1,77,43,Fastball,-0.2518455703706834,0.831235188330157,95.16813350316585,1662.222635869225,Foul,,
123,1,78,44,Fastball,-0.0043406860315276475,0.6796661764806398,87.36658973355947,2119.830893006324,In-play out,13.833465550167244,94.26902946195314
124,1,35,44,Fastball,0.1272977553333875,0.7319418588236213,93.33054654298203,2310.3316681191022,Strike,,
125,1,1,44,Curveball,0.316937986078178,0.829819194871968,78.73012974552982,2140.990829251345,Strike,,
126,1,51,44,Fastball,-0.11253703086858668,0.8846408146532955,91.45616230421064,2039.7697415996597,Single,28.57768397191584,108.21724666392646
127,1,52,44,Cutter,-0.05967877599705869,0.7040247909032684,85.57368234068466,1945.1535722744388,Single,22.323718891583056,98.38207868404402
128,1,79,44,Fastball,-0.16753038486008331,0.6406872527984043,95.2095768834007,1988.780681507691,Strike,,
129,1,80,45,Fastball,-0.22145836184447165,0.8152040047427282,93.42896526904222,1860.994648846744,Strike,,
130,1,13,45,Fastball,0.21145240995512352,0.7468380314555672,91.9260242038122,2311.3166029649524,Foul,,
131,1,81,46,Cutter,0.2341709838909697,0.7140267053080147,86.77888135671569,2227.406862068947,Ball,,
132,1,63,46,Curveball,0.39575175087769143,0.8000652089758765,75.29050988539852,1987.8532237167333,Strike,,
133,1,27,46,Cutter,-0.04679119752707662,0.5703912349490485,88.51361722024687,2596.3687888514505,Strike,,
134,1,11,46,Fastball,0.2390857280681813,0.7808654604021706,91.0179421433498,1964.7134973350733,Strike,,
135,1,15,46,Curveball,-0.17470333763075827,0.6171536069608855,78.83701774070894,1871.478264930199,Ball,,
136,1,82,46,Curveball,0.05702423994463834,0.7212046768243976,80.50159924978811,1967.996267811532,Strike,,
137,1,23,47,Slider,0.08852174378405167,0.7015989781543195,86.67016812942524,1951.2822241878307,Strike,,
138,1,9,47,Fastball,0.23994653047632505,0.6235551155946908,96.60643095892789,2093.658175123749,In-play out,21.832245255260535,76.86100984167597
139,1,83,47,Curveball,0.0414805053904427,0.9800290107862738,77.67423851921993,2035.1258343168959,Ball,,
140,1,84,47,Slider,-0.1656266921861498,0.7134749331646275,87.04390747559299,2319.3226018585333,In-play out,7.070316040764934,81.48968464019299
141,1,74,48,Slider,0.12376269908972155,0.810380279744518,84.45492536097306,2099.7673630895047,In-play out,21.27547254280432,85.68373410336528
142,1,30,48,Fastball,-0.13609825272185924,0.6122633682836567,97.53485919588263,2627.930599074355,Foul,,
143,1,31,48,Curveball,-0.3360811865948672,0.7779187504948057,80.33358055723593,1811.736472942428,Strike,,
144,1,58,49,Slider,-0.09212978961395862,0.7680367635241274,85.73155560165479,2643.0060556787907,Strike,,
145,1,15,49,Curveball,0.3735041461119757,0.9486998384612113,76.07022265960897,1876.03587344669,Foul,,
146,1,83,49,Fastball,-0.371320527919633,0.8670941004178393,90.89292524867854,2100.365035888895,In-play out,10.38626319971467,83.62815015243727
147,1,9,49,Fastball,0.03803919707763832,0.797287063303407,96.53403493028723,1918.2896332167502,Ball,,
148,1,4,49,Slider,0.02066383450934088,0.9235603694388631,86.70349583819095,2301.9560671145564,Strike,,
149,1,85,50,Fastball,-0.14649947839863672,0.9991406774568805,98.59764414848301,1937.4964654000305,Ball,,
150,1,73,50,Fastball,0.008797254351159939,0.811518853824149,89.13256324639433,2238.8115736015247,Strike,,
151,1,35,51,Curveball,0.023288513982416825,0.591718846734239,80.64292093717863,2685.2778850544637,Foul,,
152,1,11,52,Fastball,0.017154422791283312,0.5116653518000822,91.00722941670891,2571.4620747102763,Strike,,
153,1,62,52,Fastball,0.08810481443584384,0.6190871975559195,96.3273347181205,1991.0563034689205,Strike,,
154,1,9,52,Fastball,0.135383121226299,0.6855219633144491,92.15347250967037,2000.226394750896,Foul,,
155,1,43,52,Slider,-0.04050905012998757,0.5232850738711801,86.20027066388077,1931.3947423851453,Ball,,
156,1,4,52,Cutter,0.4334416903255416,1.001777451473946,87.6291651765844,2213.258864132727,Ball,,
157,1,70,53,Curveball,-0.07301976958198961,0.666058038789076,79.61979217204127,2290.873523288008,Strike,,
158,1,86,53,Fastball,0.18150755849149858,0.42623244053136017,98.78151704368653,2280.13913011862,Foul,,
159,1,35,54,Cutter,-0.08629460032836235,0.6223996996141717,85.56520896321973,2536.7844597445173,Double,21.50216876381642,77.9395092330877
160,1,68,54,Fastball,-0.0009569506557772178,0.8069403147549831,95.85937252020622,2647.935061804645,Ball,,
161,1,2,54,Fastball,-0.44511433846590925,0.91837123449327,91.47638850243273,2483.3799918984027,Ball,,
162,1,12,54,Fastball,0.5244897210856264,0.7893191352764269,88.9386910121324,2099.051941179156,Foul,,
163,1,52,54,Changeup,-0.07454153763313003,0.7540298107069309,81.8590476627687,1807.6032268938886,Ball,,
164,1,69,55,Curveball,-0.12781082319047743,0.8566902392714335,78.40904037273918,2163.2117238122287,Ball,,
165,1,8,55,Fastball,-0.3195168792341316,0.5445458919383357,92.08618534414362,1948.220347921595,In-play out,41.33141888719725,80.98980059399156
166,1,5,56,Curveball,0.17369068611915828,0.648126770946498,77.37880265246505,2310.0320511911386,Ball,,
167,1,25,56,Fastball,0.0648493409148948,0.9902737599187041,94.75324079687273,2141.0778910405625,Ball,,
168,1,40,56,Slider,0.017735652881365315,0.9593533967730992,83.14918018361365,2130.2212095213995,Strike,,
169,1,18,56,Fastball,0.07920858511352487,0.48012869313738815,84.93041565898302,2185.8728140191565,Double,18.622790459604172,99.97700306953368
170,1,29,57,Curveball,-0.31307454070411395,0.564243747712181,76.1703474717547,2482.784293183459,In-play out,19.361618837640794,88.66293530645153
171,1,16,57,Curveball,-0.02291012334399955,0.9183623910297837,78.98635761754318,2293.526710064644,Strike,,
172,1,69,58,Fastball,0.3066674993051062,0.6596800085236058,89.86938307637861,2038.6265973502664,Strike,,
173,1,2,58,Cutter,-0.30520605202940315,0.6590223734038665,85.99666420461872,1899.0964043039994,Ball,,
174,1,87,58,Curveball,0.15017156402719825,1.04570102869014,77.12322299465801,2292.093894362166,Ball,,
175,1,23,58,Fastball,-0.02151064037156347,0.6099359093133657,91.05634242166505,1556.1292635024668,Foul,,
176,1,57,59,Fastball,-0.07292986869854567,0.5619089872187386,91.69882896496625,2002.8604471388417,Foul,,
177,1,12,60,Slider,-0.07722101556782898,0.5088574676635652,84.1171527436076,2220.6544915403797,Ball,,
178,1,6,60,Changeup,0.4369002385674313,0.48588953548262814,81.14662940950188,1759.350307721363,Strike,,
179,1,11,61,Changeup,-0.11694990240415558,0.6727697849833022,84.26152919137066,1965.1307652216426,Single,26.373004841434685,91.35637878745813
180,1,28,61,Fastball,0.03537839487421895,0.66450389703917,92.72914851641576,2901.5922042271222,In-play out,24.709991663922487,84.26888236746655
181,1,22,61,Fastball,-0.21081993468592325,0.4330761142567215,89.17724350217996,1748.9970700676113,Strike,,
182,1,7,62,Fastball,0.10267524619319471,0.9525736212456555,88.08996152148535,1985.9615807235548,Foul,,
183,1,81,62,Fastball,0.16825159843013085,0.6440579934675749,88.88942490238539,1975.2986102837904,Strike,,
184,1,25,63,Fastball,-0.09544289907669781,0.7120712413511495,87.07884172387938,2218.931163708949,Ball,,
185,1,21,64,Cutter,-0.08522095445660995,0.7222334656434043,88.46861231498079,2080.7476932955215,Foul,,
186,1,32,64,Slider,-0.02182105083889175,0.2847339145733891,83.55746887738293,2138.4474705853627,Ball,,
187,1,12,64,Fastball,0.13001172874294223,0.7407595655641128,95.50236864401509,2534.4305499931816,Strike,,
188,1,83,64,Slider,0.08654280232680693,0.7299486295080522,87.35194734970729,2439.1428832442507,Foul,,
189,1,19,65,Changeup,-0.010774165284173666,0.9489164561471741,80.31279606315954,2635.0128145498206,Strike,,
190,1,81,65,Fastball,-0.22286492572585295,0.4628884461045495,93.41890895110299,2579.32277989719,Foul,,
191,1,86,65,Cutter,0.2972310415158012,0.8510905127150138,90.29966960790811,1710.923284472909,Ball,,
192,1,69,65,Fastball,0.2798830557880873,0.8406136421824453,93.5141177298589,1795.7978821636286,Ball,,
193,1,55,65,Slider,0.15848684753170558,0.6420939432437308,81.45409158435072,2464.9105606399016,In-play out,11.809104834360104,84.14875463179551
194,1,38,66,Curveball,-0.1787400992725443,0.6970209900785335,80.08874207356398,2507.889478723864,Strike,,
195,1,48,66,Cutter,-0.314825745843285,0.7988680803732413,85.71598169374187,2102.226079188028,Strike,,
196,1,82,66,Curveball,0.2333015874058039,1.0636155864835257,77.25179015042487,1740.0145626140504,Ball,,
197,1,7,67,Fastball,-0.12049696782991429,0.7922867404245408,92.6264058295272,2238.637563361546,Double,1.903809043604312,86.57135755567032
198,1,4,67,Curveball,0.17827416543623228,0.7382260406761089,76.80994074637094,2042.0154541998359,Foul,,
199,1,55,67,Fastball,-0.1734215497747285,0.6346315789305136,93.03527348514153,2139.2720577936852,Ball,,
200,1,88,68,Fastball,-0.13423049761757697,0.6971334606101901,87.26014112099831,2264.196511783283,Foul,,
201,1,54,68,Changeup,0.34052130676692727,0.8465996782535656,80.51838968669162,2038.0633501964742,Single,14.883929871054384,111.49325834991726
202,1,50,68,Changeup,-0.25994775371634576,0.8157058439219848,77.87342029134852,2049.8396875347926,Single,45.412998381167625,101.22869053332022
203,1,10,69,Slider,-0.02213671856622474,0.5408241675349147,80.91392091343313,2639.4048448487492,Strike,,
204,1,89,69,Changeup,0.050969605116439234,0.758102185438359,81.07790752179258,2679.5050556964234,Single,0.07311390750836466,101.45049797259924
205,1,3,69,Fastball,-0.15761796633062966,0.7598751538461188,90.32539683609006,2308.869809962967,Strike,,
206,1,19,69,Changeup,-0.21693039032449418,0.46207466873322817,79.43645910113044,1969.9458052550253,Strike,,
207,1,18,69,Cutter,-0.1704346430781962,1.0220390585042791,90.73339794710134,2395.9226142358793,Strike,,
208,1,50,70,Cutter,-0.0070522390218380115,0.6750820106679466,89.01342602417641,2130.271376745632,Strike,,
209,1,16,70,Slider,-0.01980559598535747,1.0370977333821811,81.55219796316631,2735.6097922246486,Ball,,
210,1,53,70,Cutter,-0.21020809667289583,0.8716503209591413,87.18013499974508,2571.9939529258772,Strike,,
211,1,8,70,Fastball,0.009799200756817955,0.663128887475358,94.84861235304038,2352.0297567940643,In-play out,26.200851021836982,98.87708739229097
212,1,33,71,Cutter,0.20628393125497613,0.758394999655396,90.5258065871777,2386.8217166177333,Ball,,
213,1,84,71,Fastball,-0.03554815289157564,0.8380640623899545,92.94755087521561,2558.604369487416,Ball,,
214,1,80,71,Slider,0.12620849489877925,1.1536759392355176,83.51002320468574,2263.6912457205494,In-play out,58.38377327612147,93.15805022131309
215,1,25,72,Fastball,-0.11377332190504214,0.8054608346909239,94.58069693803468,1916.1739028605361,Double,-1.769683753290625,99.2707948854567
216,1,84,73,Fastball,0.0214207743616526,0.7672390383051281,87.916517977054,2116.1139724123823,Strike,,
217,1,35,74,Curveball,-0.25919851249531095,0.7253608913950738,79.9595119165738,1875.0302654441737,Double,14.787811844266088,87.67495123667204
218,1,3,75,Slider,-0.04433800015806567,0.5905501710508612,83.2783112037693,2203.2938421572353,Foul,,
219,1,4,76,Fastball,-0.15169034411710305,0.817858886524527,90.0068395430898,2295.0753808625486,Ball,,
220,1,2,76,Fastball,-0.03120102320212367,0.629265362819293,91.2880236866182,2438.1890121515275,Strike,,
221,1,89,76,Changeup,0.06347373149315115,0.7497418790219552,77.86159003990875,2135.383730340864,Double,-15.099446226380241,107.02745763204129
222,1,53,76,Curveball,-0.05491698606148548,0.6915821040909873,78.91286749885485,1559.384244671946,Double,22.45555821624165,98.71546648566259
223,1,8,76,Fastball,-0.3370320020848876,0.5954097883445019,99.1205464550359,1975.5207810971851,Strike,,
224,1,41,76,Changeup,0.013364107136433748,0.6246517935374015,75.1537886279619,2384.6725209736096,Ball,,
225,1,64,77,Cutter,-0.07767172659059712,0.7487981983323471,85.44317096388532,1941.8932759026447,Ball,,
226,1,73,77,Slider,0.18386368878588907,0.7488297085883002,85.15102099593372,2288.244404409065,Strike,,
227,1,48,77,Changeup,0.18300813421252748,0.8170157507096654,80.54163116237841,2059.265562295646,Strike,,
228,1,90,77,Cutter,0.03281249592898251,0.7369016758060888,85.65434099707947,1995.5935196725036,Strike,,
229,1,81,78,Fastball,-0.28303935405811614,0.5865767386248206,90.19015929836449,2275.6709526414,Ball,,
230,1,48,78,Changeup,0.05425496345681884,0.840595253670622,80.6605043168979,2594.7439749885243,Ball,,
231,1,18,79,Changeup,0.083616813131068,0.570315136490317,82.62877934984813,1575.584462312741,Foul,,
232,1,51,79,Slider,0.12057059627905131,0.5259975511910587,89.27198554066591,1969.7951532998015,Home Run,33.18564964895883,94.28935904639134
233,1,86,80,Fastball,-0.38096669987685,0.8574844250671096,95.75368174211276,2034.8595276346064,Single,12.839994985214002,96.23786576376992
234,1,31,80,Curveball,-0.14763765284826777,0.8805190230760382,79.02488872320649,1606.609818119546,Ball,,
235,1,71,80,Curveball,-0.28497830300435495,0.9438307984410513,75.84434077511453,1932.1543824467165,Strike,,
236,1,39,81,Fastball,0.3080586508905633,0.6285270297558413,90.12589505114236,2182.9203917164064,Single,24.079611715651154,78.96923388321889
237,1,36,81,Changeup,0.18522730494823214,1.1926988479199938,79.3342245280503,2139.9601076010763,Ball,,
238,1,27,81,Cutter,0.06571630019813487,0.633430508549149,90.43079134722895,2082.701204474642,In-play out,9.256819050884353,69.74521749338612
239,1,57,82,Changeup,0.2714736500527206,0.7375105921228673,82.25126818290293,2032.7071126857843,Ball,,
240,1,68,82,Cutter,-0.17375094971803434,0.7499629737252962,87.65119802816875,2147.561346671748,Strike,,
241,1,46,83,Slider,-0.12964979383648365,0.7567273399838671,87.6955847552603,2323.6270165968467,In-play out,20.007362517561553,93.38508507104008
242,1,55,83,Fastball,0.1194190479036042,0.5059962020228645,94.27290854143423,2169.3686294819668,Foul,,
243,1,91,84,Fastball,0.16208155959467566,0.7727645000880454,94.90677928591657,2286.9435309828427,Ball,,
244,1,55,84,Curveball,-0.06840081450293306,0.7092918946174286,77.08096113889934,1894.949495053307,Ball,,
